sao xinh đẹp mà có suy nghĩ tiêu cực vậy em không có bắc làm sao có nam làm sao có câu nam bắc một nhà,0
vào xem hôm duy mạnh tìm đến cúp đuôi như chó,1
biết sao 5ki ít dk lãnh đạo đất nước không các bạn nô lệ cali,1
đéo chấp mấy thằng trẻ trâu,1
thế đéo nào toàn dân nam làm thuê cho tao kàa tao hiện đang ở vũng tàu và đang làm chủ,1
5ci cay lắm rồi cá rô ăn xác người covid,1
bất lực dùm luôn nổi dậy đi chứ nhai lại nó thí cho được mấy đồng để hốc,0
trên mạng mạnh mõm ra ngoài lại rén như gì,0
cố lên em sắp nhiều folow để bán hàng rồi chia buồn cùng em và gia đình vì sự mất mát của bố mẹ em nha,0
thế mới biết một số bộ phận giới trẻ miền nam dân tộc kinh chửi ông bà tổ tiên nó vô ơn,0
khát fame như khát nước vậy troi,0
những người như này thật đáng thương và đáng giận thương vì họ bất lực trong sự cùng quẫn giận vì họ thiếu hiểu biết nhưng luôn muốn thể hiện,0
tụi thằng con hay phân biệt packy toàn nói mõ cào phím con lên mạng nói kìa lăys mặt ra nói được mình đéo dám nhabj,1
thằng này chửi xong quay ra xin lỗi đây mà,0
có ăn có học mà làm như thế này chán cho 1 thế hệ,0
có cái loằn mấy thằng ranh ranh con,0
em đẹp thế này mà phát ngôn xấu thế,0
tôi là người bắc chưa bao giờ gét người miền nam anh em đừng phân biệt như vậy,0
báo cáo là xong nhiều lời làm gì với tụi này,0
ba của em ngọc đây bỏ quên giày ở đường số mấy thế nhỉ vậy là ổng quên mang giày và cũng quên mang bao luôn,0
đăng clip cúi mặt xin lỗi như chó cụp đuôi đi ad,0
dân bắc bọn bố không ăn cá đồng như bọn nghèo chúng mày đâu bọn bố ăn cá biển sơn hào hải vị,1
đến sợ ngay cả thabwgf đăng nó còn không có học nên không biết gì về lịch sử nữa,0
đất của mày là ở bang cali cơ mà mày biến khỏi việt nam của chúng tao đi nhé,1
mày sắp bị bế lên phường rồi đấy,0
trả ac con cặc,1
cận huyết nó đáng sợ vãi lồn,1
toàn lũ khát nước mới like,0
cali phát biểu đừng mõm nữa cháu gặp nhau cái đi núp sau cái avatar hoài,1
bố đời thế khéo lại lên phường ăn biên bản song khóc méo miệng nha,0
bạn tao đợt covid bùng ở sài gòn 6 người đi vào hỗ trợ lúc hết vậych thì chỉ còn 4 người về được lại sắp giỗ chúng nó rồi việt nam là một,0
chắc bạn này lại khát nước,0
nước đây nước đây ai khát nước không,0
còn cali đ có cả chỗ nuôi cá vì làm lồn gì có nước,1
các cháu giỏi chia đất nước ra lại đi không thì các bố ở bắc cứ cầm đầu chúng mày đấy,1
thằng ad này đéo biết cái lồn gì hóng hớt cũng không xong cá gỗ là ở miền trung con à,1
nhà giàu mà học giáo dục thường xuyên vãi,0
nghe nói nó học boxing toàn đòn hiểm không đấy,0
2k4 học lớp 10,0
nghe bảo nhà nhiều tiền không sợ pháp luật mà,0
bắt cả bố nó lun di,0
nó mà thiếu tháng chưa đủ 16t thì tội nhẹ thôi đến lúa đó lại có chuyện để nói,0
facebook nó lgi vậy,0
không có đâu,0
học ở trung tâm gdtx là hiểu rồi,0
việc gì phải che mặt chứ,0
parky chuyến này đội quần,1
nhà nó có tiền nhưng không có đạo đức nhà dột từ nóc,0
cháu nó 208 đủ 18 tuổi chưa nhỉ,0
16 tuổi là đủ tuổi chịu trách nhiệm hình sự rồi,0
tưởng nhiều tiền lắm mà,0
sao mới bắt 1 tên vay,0
phải thế chứ xem tin nhắn mà ai cũng bực mình,0
sao lại phải tre mặt vậy,0
ui tao nhìn tưởng nó 2425 tuổi cơ giờ mới biết học lớp 10,0
mái tạt thì chịu,0
học võ giỏi quá,0
mặt nguyên cái gia đình biết hết rồi che gì hong biết,0
tội em,0
che mặt làm gì vậy,0
che mặt nó làm gì nữa vậy,0
sao phải che,0
ủa che mặt làm gì ai cũng biết mình,0
giao nó cho công an long thành đồng nai điều tra là hợp lý nhất,0
mong pháp luật mạnh tay,0
đọc cái tin nhắn nó nói chuyện thản nhiên mà tức anh ách luôn á,0
xài muya thái hay boxing vậy,0
mái tạt là bít sao ròi,0
hay quá 1 ngày trả lời 9 385 xem 7 412 câu trả lời,0
xem xét lại việc giáo dục con cái từ gia đình nuông chiều hư hỏng gây họa lại khổ,0
sao phải che mặt,0
học võ người ta sẽ dạy cách kìm lực kiểu này hết cứu rồi,0
ở cùng lắm 15 năm là xong đánh người ta tàn phế cả đời trời ai thấu nỗi đau này,0
lại nhập kho,0
con tui o nhà ngoan lam,0
vậy thằng bố thằng em không bị bắt à,0
mấy hôm lại về thôi nhá điều kiện mà,0
mong pháp luật mạnh tay nghiêm khắc,0
nhờn à,0
mong công lý được thực thi,0
quả mái tạt cũng đưa em đi xa,0
quan trọng là điều tra tội danh thế nào mới thỏa đáng,0
các cháu nó còn nhỏ có biết gì đâu,0
phạt thật nặng,0
mong pháp luật xử đúng luật để cho cháu siêu thoát,0
thấy chụp ảnh chắc cũng oke được đấy 2 tuần ra,0
hồi xưa lớp 10 tao còn băn khoăn không biết hôm nay đi học mẹ tao cho nhiu tiền,0
mong pháp luật xử lý nghiêm minh có tính răn đe tới xã hội,0
mong xử lý nghiêm để an ủi cho lĩnh hồn của cháu,0
mong xử lý cho công minh de đem lại công bằng cho chau,0
mong pháp luật lấy lại công bằng cho cháu,0
thấy bảo nhà nhiều tiền lắm tiền án tiền sự à,0
nhìn cái đầu là biết rồi,0
nhà tao giàu thiếu gì tiền,0
đủ 16 tuổi là ok rồi,0
học gdtx là thấy sáng rồi,0
pháp luật phải sử thật nghiêm hành vi bắt nạt,0
sao lại 1 phải là 3mới đúng,0
mong vụ này sớm giải quyết,0
con gi đồ tiền chạy ra,0
cứ phải làm nghiêm vụ này,0
che mặt làm gì,0
đăng bài mà che mặt chi vậy mày tội phạm thì có gì phải che,0
cho rõ mặt lên,0
khỏi học ra đảo lun,0
che làm gì,0
tương lai xám xịt luôn,0
ngje mã đã cái nư nm chưa đủ,0
tóc của bị cáo phồng vãi,0
bố ơi mình đi đâu thế,0
phải nghiêm khắc với vụ này,0
hay quá,0
làm dép phải che mặt nhỉ,0
phong cách parky nó ngộ lắm,1
nghe nói được cho về nhà rồi sao ấy,0
người ta biết hết rồi che làm gì,0
nhà tao thiếu gì tiền cơ mà,0
nhà đầy tiền đồ ha,0
sao lại che mặt,0
ông thơm quay xe rồi,0
sau lại che mặt chi mắc mệt nhiều cái,0
đây là lí do tui phải tập thể dục,0
khoảng 2 năm,0
lên đời tương lai trong sáng,0
có tiền chắc lo xong,0
sao lúc đầu nói cha nó giờ con lãnh,0
vuốt tóc ấy,0
chịu roi,0
quá hay,0
mắc gì che mặt,0
này thì,0
sao lại 1,0
nhiều tiền,0
cái kết của sự giáo dục,0
đã đã,0
ủng hộ,0
tuyệt vời,0
công lý đây rồi,0
xong luôn,0
hay quá,0
chung tân,0
mọi người chia sẽ de lay lại công bằng cho nguoi da chet,1
vụ này vừa sáng nay cô tao vừa kể xong,0
thằng em báo quá,0
đọc bên ls thơm mà thương hai mẹ con,0
haha,0
cok,0
có tiền thì lại thả về thôi,0
chắc giành mái cướp giống trống à,0
suri nhìn quả đầu uy tín ghê,0
haluatsu mức truy tố ra sao vậy anh,0
đấy cứ box mouy thái ma ufo các loại đi 1 kẽ nhẫn tâm mà còn có kĩ năng thì hậu quả đây võ cổ truyền tàedo hàido bên cạnh giáo dục thể chất còn võ đức tinh thần thượng võ,0
cho hỏi mắc gì tác động,0
sao che mặt vay,0
che làm gì kiểu gì chả lên báo,0
nó học ở tgdtx mà liên quán gì tuổi tác,0
thế này là hỏng 1 thế hệ rồi,0
còn ông bố thì sao nhỉ quá bức xúc,0
đưa có 70tr mà hơn 70 tỷ,0
tkhông,0
thả ngay thoi,0
đứt ruột mong pháp luật việt nam trả lại công bằng cho em ấy để thế hệ sau này lấy đó là bài học con em chúng tôi được sống trong xã hội an toàn bình an,0
hóng cái kết kịch khung để lấy lại công bằng cho em học sinh lớp 8,0
nó bảo nhà không thiếu tiền,0
công an đã giải quyết,0
dựa cột,0
bọn gdtx,0
gdtx đó,0
mình thấy 1 người làm sao đăng ảnh bố với em bạn đấy lj ai giải thích hộ người tối cổ,0
nhà nhiều tiền mà fai học bổ túc à,0
vụ này nâu chưa mọi người,0
thả rồi,0
đời này coi như bỏ,0
mạng đổi mạng,0
mái tạt,0
xã hội giờ có tiền lại êm xui thôi mọi người tin tôi đi,0
hãy để dân có lòng tin về luật hãy răng đe những người ỷ mình có tiền là có quyền,0
cho dù có đền tội cho pháp luật như thế này đi nữa thì cũng không bao giờ làm xoa vậyu được nỗi lòng của người mẹ bị mất con mãi mãi,0
nghe bảo nhà không thiếu tiền mà nhà tù thì cũng toàn người quen,0
đề nghị tỉ hành,0
nghe nói là nó nói chỉ thực vật chứ chưa chêt,1
không biết nhóc lop8 kia quay lại trường thì sao dù gì anh vậy ba nó bắt chứ nó vẫn phải lên trường đúng không,0
nhìu tiền cơ bà lan còn không sống nổi thì nghĩ gia đình mày là cái gì,1
mạng đền mạng,0
gốc to tiền nhiều,0
tao ử giờ ì n giờ,0
lại khỏi xh lun,0
lớp 8 to như voi rồi,0
ủa gì tho này học lớp 10 hả trời,0
để xã hội xử lý,0
từ đủ 16t là chịu trách nhiệm hình sự với mọi tội phạm từ đủ 13t đến dưới 16 tuổi chịu tin nhắnhs với tội rất nghiêm trọng đb nghiêm trọng do lỗi cố ý,0
gia đình thằng đó giáo lắm mua luôn công an ma,0
nhanh gọn mạng đổi mạng không nói nhiều,0
mạng thền mạng,0
xảy ra từ 173 mà đến 253 báo chí mới đưa tin thì cũg ngầm hiểu ban đầu định dìm vụ này rồi nhưng do mxh quá mạnh nên mới không thể dìm được nữa phải phơi bày ra,0
không cho bái nại nha nạn nhân,0
chúng tôi sẽ vào cuộc,0
ôi bố các em đâu rồi lo đi nào,0
cả nhà mày khôn,0
dưới 18t không bị tử hình nhưng vẫn đi tù,1
mong pháp luật việt nam đủ mạnh để răn đe những kẻ coi thường mạng sống người khác,0
mạnh tay vào,0
nghe nói gia đình chỉ lo được 70tr muốn hơn cũng không có chắc 70tr to lắm à hơn mạng người sao,0
còn che nữa,0
che làm gi,0
lam băng tay lêng,0
xem đoạn tin nhắn thấy sợ luôn cùng là con người mà sao lại vô cảm đến vậy,0
còn đoạn tin nhắn nó kêu nhà nó đầy tiền nhét vào vài bữa được ra,0
bắt gấp không tụ loạn,0
không để vụ này chìm,0
parky vô nhận đồng bào,1
po tu no di,0
mấy đứa cali phân biệt vùng miền 3que cali và lũ vất sục,1
che chi vậy,0
hetình cảmu,0
kàa,0
hưởng đá mái tạt,0
ơ sao mọi người lại nói parky của tui tuy họ ăn pịa nhưng họ vẫn là con người mà,1
mọi người oi vụ này với vụ anh thầy phú tử đừng để chìm,0
gdtx thì hiểu tội nghiệp bạn kia,0
nhà tao không thiếu tiền,0
sao bảo nhà bố mày nhiều tiền lắm,0
này thì parky,1
đợi khởi tố thôi,0
nó nói trong tù toàn người quen lo gì nhà thiếu gì tiền,1
tiếc cái nó mới lớp 10,0
này thì chưa đủ 16 tuổi này,0
cần tìm facebook thằng này gấp,0
nãy đọc đoạn tin nhắn em thằng này còn hãnh diện bảo nhà nó có tao trong trại giam nó quen nhiều cơ mà,0
anh nó ba nó nữa,0
này thì hùng hổ nói là tao chưa 16t gì đó bố tao lo tiền học võ phòng thân hay làm côn đồ,0
cơ quan chức năng cứ phải để dân bùng lên mới bắt tạm giam bực cả mình lần sau bắt sớm nhé,0
nhà thằng đấy gần nhà tôi,0
áo vest mái tạt oai thế giờ nổi nhất nước khéo ra đường bị úp,0
nhìn là biết loại parky,1
thằng em nó nói nhà nó có tiền mà cứu được nó không,0
nghe bảo nhà không thiếu tiền sao lại học trường gdtx,0
người có lỗi ông bố kia,0
cần giám sát kỹ cán bộ ca toà án điều tra xem có hành vi nhận hối lộ từ gia đình bị công an không nếu có thì cách chức xử lý hình sự luôn pháp luật cần công bằng không bị đồng tiền điều khiển mới răn đe được,0
mong sử nghiêm bọn côn đồ,0
nhận tiền và bãi nại không kéo lại xảy ra,0
mẹ đơn thân voi con nhà giàu chờ xem cái kết,0
chỉ có thể là dân parke,1
phải xử thật nghiêm minh các đối tượng coi thường tính mạng người khác,0
không để vụ này chìm,0
nhà tao không thiếu tiền tưởng vậy là ngầu,0
không liên quan nhưng mà bức xúc quá tôi mà là anh trai của em lớp 8 là thằng này không xong với tôi,0
kẻ ác việc gi phải che mặt,0
tội p đang trẻ hóa mà luật không biết sửa cứ phải đủ 18 cơ,0
nó bảo nhà tao cũng không thiếu tiền,0
có 1 đứa thôi hả ta,0
cái mái biết dân gì luôn,0
vụ này không làm nghiêm thì Việt Nam là 1 nơi cực kì nguy hiểm và sự văn minh chỉ còn con số 0,0
chơi mà che đẹp trai thế đấy còn gì,0
bắt cả ông bố nữa chứ nhỉ ông đứng đấy mà,0
đập gì giả man,0
phải bắt cả thằng bố nữa,1
cần công bằng cho em lớp 8 thôi thương tâm,0
mấy ngày gần đây tiktok toàn chuyện không vui mất mát quá lớn,0
bắt cả thằng bố nó nữa,0
ngon hả mày,1
3 đanh 1 hèn vãi,0
nào ai có tiền không sợ pháp luật mà,0
nạn nhận thì không che bảo vệ danh tính cho tội phạm,0
biết ngay loại này chỉ có gdtx thôi,0
sung quá sống không sướng,0
chế làm gì trước sau cũng biết,0
bố nó tội to nhất không bắt à,0
gia phả hình tròn chắc luôn,0
vụ này chìm ta dựng cờ khởi nghĩa đi,0
hộ trợ pháp lí cho thằng tội phạm,1
còn che mặt làm cái quái gì nữa,0
nhà không thiếu tiền trong tù toàn người quen,0
hãy cho nó hình phạt cao nhất nặng nhất,0
tại sao là 1 đối tượng fai là 3 đối tượng mới đúng,0
ba nó đứng đó ủng hộ tinh thần cho nó ra tay vậy mà không bắt ông ba nó luôn,0
không phải kì thị chứ thành phần tao gdtx cũng chả phải loại tốt lành ngoan ngoãn gì đâu,0
bệnh sĩ chết trước bệnh tim,1
nhờ mấy anh dại hỏi thăm nó,0
bắt no đi,0
bắt chưa,0
đề nghị sử thật nặng thật nghiêm để tránh tình trạng này tái diễn ạ,0
bắt cả thằng bố luôn,1
quy định nhà nước kiểu không tiền 10 năm 10 triệu 9 năm 20 triệu 8 năm 70 triệu vô tội,0
bắt luôn thằng cha lớn rồi dung túng cho con,0
quả đầu hoàng cửu bảo,0
nhận tội thay bố thôi,0
phải bắt cả thằng bố với thằng ranh con em nữa ức thật,1
giống sếp luyện thôi giam đến 18t rồi vào guồng,0
bắt cả thằng bố,0
nhìn đẹp trai á chứ ráng làm lại kiếp sau,0
này thì lúa đổ,0
thế là of facebook à vào đấy học cách chơi nhé,0
mặt bát nháo vãi,0
cho cả bố nó nữa,0
tội nghiệp mấy đưa nhỏ thiếu may mắn vì có người cha à mà thôi,0
còn thằng bố đâu,0
được cả cha lẫn con,0
che làm gì cho mọi người biết có gì xử luôn cho lẹ sét xử pháp luật có làm được gì đâu thả ra rồi ngưa quen đường cũ nữa,0
tạm giam thôi à,0
vào trông khám đi rồi mầy biết,0
chưa đủ 18t thì xử lý sao mọi người,0
tuổi đi tao quá đẹp,0
tóm nốt thằng bố nó,0
nghe đồn nhiều người quen mà cả nước biết rồi coi thằng nào dám nhận người quen,0
thấy nó ib với bạn nó trong tù toàn người quen thì chịu rồi,0
hy vọng nó đủ 16t chứ đừng thiếu tháng,0
vứt mẹ đi,0
là 1 người dân tôi mong muốn tra xét camera nhà gần đó để xem bố bạn kia có tham gia đánh không ạ,0
hết thuốc chữa cho thằng này,0
này thì nhà tao cos tiền không bằng người dân phẫn nộ đâu,0
mấy thằng bổ túc chỉ vậy giờ,0
bây giờ chỉ có nhờ sức mạnh của cộng đồng mới lấy lại được sự công bằng cho em thôi,0
nhà cháu nhiều tiền mà lo gì đâu,0
nhà no giàu cở bà lan không,0
nhìn cái tin nhắn thằng này nhắn là đủ hiểu,0
bắt ngay và liền đi che mặt làm gì nữa,0
ns làm 1 quả cú đẩm thỏ à,0
hoàng chanelcó ơn báo ơn có oán báo oán có thù báo thù nợ máu trả máu nợ mạng trả mạng,0
nên bắt,0
loại này đóng hộp dài hạn vào,0
đẹp dữ chưa,0
chờ nó tới 18 tuổi xử,0
nói chung là cứ vụ gì không vừa lòng ý dân là vào việc làm căng luôn,0
nhiều tiền để thoát tội thì cũng mang vết sẹo suốt đời bị mọi người kì thị lánh xa,0
nhìn kiểu tomixiaomi là thấy uy tín rồi,0
trách nhịm của thằng bố nặng lắm nhé là người lớn trưởng thành đủ hiểu biết tình người và pháp luật vậy mà dửng dưng đẩy hai đứa trẻ vào đường cùng 1 thì coi như hết 1 vướng vòng lao lí có nhiều tiền để,0
còn thằng bố nữa,0
chắc khoảng 5 năm là cùng,0
che mặt chi má,0
tưởng đánh người là oai sao,0
đã deo được đẹp rồi thì cái nhân cách nó cũng phải lành lặn chứ ta,0
người người lo sợ nhà nó có tiền không ai làm gì được nhắm giàu bằng bà hằng với bà lan không lưới trời công bằng tin vào pháp luật Việt Nam đi,0
tao nghĩ phải ra luật chưa đủ tuổi thì giam tới 18t rồi xử nghiêm chứ vậy tụi đó láo nháo quá rồi,1
cồng đầu mày là vừa,1
coi thường pháp luật đi khỏi dìa,0
có tiền che mặt không có tiền ful hd không che,0
mặt vàng như nghệ,0
đáng đời,0
mới lớp 10 thì sắp có tats rồi sau này ra đời chắc nhụ c lắm luôn,0
có trực tiếp hay tường thuật vụ án này không muốn nghe trực tiếp lời khai của những tên này,0
sử ly nghiêm đê răng đe cho thế hê sau còn không thì xem lại bô may n,0
dậy múa đi sao lại không múa,0
còn thằng bố nó đâu chưa bắt à,0
bắt cả thằng bố nữa,0
sử nặng vào,0
đề nghị cơ quan nhà nước xử lý nghiêm đối tượng này làm gương cho giới trê bây giờ không xã hội loạn mất,0
mẹ của học sinh bị đánh là con chú con bác với mợ tao,0
tuổi xuân giờ chôn trong chốn lao tù,0
can gì che mặt ai cũng biết,0
sao phải làm mờ mặt vì người phạm pháp bị bắt không còn quyền công dân,0
không lên mạng xã hội thì chìm nghỉm nhỉ,0
nha nhiều tiền thì hồi sinh mạng cho người ta được không nhỉ,0
mấy con ních ranh miệng hôi sữa xem mà làm gương đi nhá loạn quạng là ăn cơm nhà nước như chơi đấy nhá,0
ủa hỏi tí ba nó có mặt ở đó thì có được coi là đồng phạm không vì lứa tuổi ba nó là có não rồi chứ,0
căm căm căm quá thể căm bắt cả nhà nó luôn,0
nhà giàu mà trong tu toàn người quen không à,0
bắt cả thằng bố nó nữa,1
quả câu tâm sinh tướng đúng áp dụng cho thằng này,0
nghe nói tiền và quyền có thể che cả 1 vùng trời mà,0
không phải con ông cháu cha thì chạy không nổi đâu,0
kèo này mẽo đưa Việt Nam vào danh sách thiếu nhân quyền khi xử lý trẻ vị thành niên dưới 16 tuổi nữa xong áp lệnh trừng phạt abcd các kiểu lần nào cũng vậy,0
vô đó thì đừng có khóc nhe đại ca giang hô quá à,1
giờ có mạng mọi người truyền nhau nên đâu có che giấu được,0
mong sao vụ này sử cho đúng chứ không thể có tiền là làm gi làm được,0
rồi thằng cha đâu vụ này mà chìm là nó càng hách vậych,0
dừa,0
bat hêtd không chừa ai,0
3 đối tượng mà sao lại là 1,0
namkycho làm tao thất vọng quá,1
che mặt làm gì nhỉ facebook quá trời luôn mà,0
che chi tôi phạm ma,0
không để vụ này chìm nhe mọi người,0
còn thằng cha nó nửa,1
còn thèn em với ông già thì ren,0
con hư tại gia đình thôi đó là bài học,0
thăk em chưa 14 không khởi tố được mong anh em ở gần đó hỏi thăm tí sức khỏe còn tahwk à thì mấy anh em trong đó cũng hỏi thăm nhẹ nhẹ thôi ạ,0
luật nên giảm xuống 15 tuổi con nít giờ manh động lắm,0
thằng này nó thách thức ghê lắm nó kêu bố nó quen cấp cao sẽ không bị gì,0
kể cả bị phạt nhẹ nhưng sau này xin việc không có ai nhận,0
thấy nhà nó cũng thường thôi cho thuê áo dài thôi mà có gì ghê gớm có chạy được thì cũng về mà ăn mày,0
thằng này chắc chịu thay thằng cha nó với thằng em nó thôi vào mấy năm thằng cha nó ở ngoài đút tiền dô thì mấy hồi,0
chỉ vì một phút bốc đồng mà hết đời,0
mặt mũi thì cũng sáng sủa mà cái tính thì không được sáng cho lắm nhỉ,0
hài lòng tao lắm trả lại côq bằng cho bé lop8,0
ủa đáng lý ra khi rây án là phải bắt giam liền ròi chứ đau mà để cả tháng mới bắt vậy luật lạ nghe,0
dưới tuổi máy năm tu di thì 2 3 năm về nhu giấc ngủ trưa,0
còn cha nó thì sao,0
nó bảo trong đấy toàn người nhà nó,0
thằng em báo quá gọi ai không gọi gọi anh ruột với bố mình thế này dở rồi,0
có kêu tử hình cũng không bù đắp lại súc vật sự mất mát của người mẹ ấy,1
để xem tương lai sẽ ra sao khi tuyên bố nhà có nhiều tiền,0
ông bố chắc thoát tội đồng phạm nhỉ,0
mặt ngáo lắm,1
loại này mà cần che mặt à,0
haiz quý vị cứ bình tĩnh cứ để cho tụi nó lo rồi hốt luôn thằng lo luôn được đôi ngã mình thấy suy nghĩ mình cũng ác mà đôi khi phải ác hơn cái bọn này mới được,0
bắt ông bố đầu tiên vì biết không can con mà còn tiếp tay cho con đánh người,0
những thành phần có có dòng khác máu không nên để nó tồn tại,0
có 1 đối tượng thôi à thấy bảo đánh hội đồng nhiều hơn 1 cơ ma,0
lớp 10 là tù được rồi,0
phải sử nghiêm nếu không sẽ có nhiều cháu đi học cậy nhà có dkien sẽ bắt nạt đh đập bạn bè và có nhưng su việc đáng tiếc sảy ra,0
để mặt lên cho hãnh diện với bà con lối xóm,0
hạng này đưa lên sao phải che mặt,0
không sao ba me không daỵ đời day,0
lớp 8 bây giờ chắc tầm 60kg 70kg solo với 1 chàng thanh niên caxi cứng,0
thế là cháu đã chở một giang hồ mới nổi ở đất thủ đô,0
lớp 10 thì năm nay khứa 16 rồi chỉ thiếu mấy tháng thôi mà làm như bé bỏng tưởng thoát tội được,0
cái này tao nói thiệc chớ lũ parky ác lắm,1
còn thằng bố sao không bắt,0
tốt nhất cho 2 bố con nó về m1 với 15 la nhanh nhất,0
nghe nói trong tù có người quen với lại nhà tao nhiều tiền mà,0
cháu đã đủ 18 quyển lịch,0
hai ba nguoi sao laj bat co mt nguoi,0
văn hoá parky,1
mong cơ quan chức năng sử đúng người đúng tội bắt luôn ông bố đi,0
vụ này lớn rồi nhà mày nhiều tiền cũng không chạy thoát được đâu con trai,0
làm sao phải che mặt nó,0
này thì nhiều tiền,0
thân ai nấy lo chứ dám chức lớn giờ nằm trong tầm ngắm,0
còn thằng cha đâu,0
sao không bắt tao bố nữa nhỉ mọi người,0
cha nó đâu,0
tương lai làm sát thủ toàn chốt chỗ hiểm,0
sẽ chơi bài lúc đầu dồn dập bắt điều tra nhưng kéo dài thời gian điều tra cho qua độ hot sau đó xử có nhẹ hơn thì dân mạng cũng quên dần rồi không còn độ hot nhạy cảm chiêu này quen rồi,0
bắt cả 3 bố con nó đi,0
sao không bắt cả thằng bố,0
tiên trách kỉ hậu trách nhân người cha phải chịu trách nhiệm cao nhất thích thể hiện hơn thua và cái giá phải trả,0
ủa sao không thấy bọn namky nhỉ cali nó không hết tiền làm cách mạng màu trên tiktok rồi chăng,1
luật Việt Nam chỉ để chưng thôi luật nó sinh ra cho người có tiền và có quyền còn thấp cổ bé họng là muôn đời khổ,0
gia đình này có hai con trai ai mà lấy phải thì chắc sau này cũng giết cả vợ cả con thôi nhỉ,0
bắt lun thằng bố cho sạch xã hội,0
vô đó thì sự thật như nào ra hết chứ gì mong sau đúng người đúng tội cho em lớp 8 lấy được công bằng,0
chỉ khởi tố cố ý gây thương tích thôi nhá rất công bằng,0
sau này ra tù lại thành anh này anh nọ chứ đùa,0
toà tuyên án thì xem còn nghênh không,0
chưa đánh người mặt đỏ như vang đánh xong mặt vàng như nghệ,0
tại sao phải che mặt nó anh hùng mà,0
cho cha mẹ học lại khoá làm người thành công vật chất mà thất bại về đạo đức,0
lớp 10 mà nhìn nó như 25 tuổi,0
nó nó bố nó rất giàu không sao đâu,0
cao lắm 18 nam thôi cai tao tốt không tới nữa,0
chưa đủ tuổi thì tạm giam cho đến lúc đủ tuổi đem ra xử,0
nhà 3 cha con nó gần nhà mình nè mẹ nó khổ lắm bị ông bố cặp bồ bịch đánh suốt gần li vậy,0
mấy loại này mà cũng fai che mặt hả,0
rồi thèng bố nóa đã sáng mắt chưa,0
n có sợ đi tù đâu n bảo trong tù đầy người quen nhà n nhiều tiền nên chạy được mà,1
juvenhắn tinus here we go,0
phải xử nghiêm để làm gương cho xã hội,0
bắt cả thằng bố luôn,0
xử nó như người trưởng thành,0
thằng cha nó vô tội à,0
nếu mình là người mẹ pháp luật xử không tới nơi thì mình bắt nhà nó nợ gì trả đó,0
bắt cả nhà nó,0
ủa nhiều tiền đồ mà cũng bị bắt à,0
ác từ bé,0
thế còn vụ ông anh gây rối trật tự thì sao không thấy báo nào đưa tin vậy,0
cha mẹ ngoài bắc ngộ lắm con tao bị cả nhà parky ăn hiếp đánh con tao nhỏ không nói lớn còn vậy bởi vậy hỏi sao ghét parky,1
chả hiểu làm bố kiểu gì mà không can ngăn mấy đứa nhỏ vụ này phải truy tới cùng trách nhiệm người bố,0
chưa đủ tuổi thì cho vào trại giáo dưỡng tới khi đủ tuổi xong cho đi tò,0
gd là quan trong phải dạy con đúng cách chắc ở nhà bà mẹ nuông chiều mới ở trường đánh bạn kiểu đó lớn xíu nữa thì cỡ nào nữa cho tụi nhỏ học thiền để điềm tĩnh hơn là tốt nhất,0
sao không bắt hết cả 3 người luôn đi trời,0
mấy loại như này nên xử nặng và nghiêm để làm gương,0
thằng bố cũng không ra hồn,1
parky thì biết bố mày là ai không rủ bố và anh ra xử luôn,1
phải bắt thằng bố nó nữa,1
có ai lại áo dài gia linh hỏi thăm gia đình chưa nhỉ,0
mong mấy anh trong đó thưởng yêu cho em nó vài cái,0
loai nay phai xu ly nghiem de lang de nhung người khac,0
bắt chưa bắt thằng bố luôn 3 thằng này giang hồ vãi,0
nên cho thằng bố đi cùng,0
sức ảnh hưởng của cđm phải nói là đỉnh vụ này vớ vẩn sử điểm luôn í,0
bắt cả 3 luôn thằng bố không dây được 2 đưa con trách nhiệm lớn nhất,0
sao không hi sinh đời bố cũng cố đời con,0
à thì tội đặc biệt nghiêm trọng thì 16 tuổi chỉ là con số hợp pháp nhỉ mọi người,0
kiểu gì cũng có bài đút lót giảm án các kiểu,0
phải xử thật nặng với cả người bố và con mới đủ sức răng đe người lớn mà tham gia là dở rồi bấy nhiêu thôi cũng hiểu sự giáo dục của gd,0
thấy bảo nhà nhiều tiền trong tù toàn người quen,0
vừa vừa vừa,0
doi thang nay cung tan rui tưong lại chăm hết vì sản si,0
nhà nó có tiền nó thách thức vậy ma,0
giờ mà lao là xong đời trai,0
bắt tạm giam khi nào đủ tuổi xu,0
cháu này còn có đứa bạn tuyệt vời cơ nó ib với thằng bạn nó bạn nó chụp màn hình điện thoại tung lên mạng,0
bat hai cha con chu sao chi co mot thang chac de thang cha o ngoai chay chot day ma,1
nhậu chia tay bạn bè chưa,0
tội phạm sao phải che vậy,0
ăn cho hết,0
không có ảnh thằng bố à để xem mặt mũi giống nhau không,0
bắt cả bố nó,0
cố ý giết người có tổ chức là ok,1
nghe nói còn ba nó nữa mà hình như không còn nghe nhắc tới luôn á,0
không bưng bít được mạng xã hội thì có tiền tấn cũng không cứu được,0
sao không bắt nốt cả thằng bố nó nhỉ,0
mấy bạn nhỏ giờ khét thật,0
style boi phố đây sao,0
tại sao nó có thể ác vậy được nhỉ,0
ông cha không bị bắt hả sao nghe nói 3 cha con,0
này thì chưa đủ 16,0
